season,season_start_year,season_end_year,season_week_index,season_chart_slot_index,month_index,month_name,month_number,calendar_year,month_week_slot,grade,grade_points,label_date,weather_window_start,weather_window_end,avg_weather_days_observed,avg_hours_above_freezing_sum_7d,avg_hours_above_freezing_mean_7d,avg_hours_above_freezing_max_7d,avg_hours_above_freezing_label_day,avg_temperature_mean_7d,avg_temperature_min_7d,avg_temperature_max_7d,avg_temperature_label_day,avg_humidity_mean_7d,avg_humidity_min_7d,avg_humidity_max_7d,avg_humidity_label_day,avg_snow_depth_mean_7d,avg_snow_depth_min_7d,avg_snow_depth_max_7d,avg_snow_depth_label_day,avg_wind_speed_mean_7d,avg_wind_speed_min_7d,avg_wind_speed_max_7d,avg_wind_speed_label_day,avg_rain_sum_7d,avg_rain_max_7d,avg_rain_label_day,avg_snowfall_sum_7d,avg_snowfall_max_7d,avg_snowfall_label_day
2003-04,2003,2004,8,14,3,December,12,2003,4,B,2,2003-12-27,2003-12-21,2003-12-27,7,58.25,8.321428571428571,20.25,0.0,26.5610119047619,9.841666666666669,37.509375,20.188541666666666,86.16369047619048,80.61458333333333,94.57291666666669,80.61458333333333,1.5989866071428571,1.2876875,1.8693125,1.428625,7.360714285714285,5.307291666666667,10.722916666666666,6.721875,0.7094999999999999,0.61825,0.0,3.3587499999999997,2.5645,0.0
2003-04,2003,2004,9,16,4,January,1,2004,1,R,0,2004-01-03,2003-12-28,2004-01-03,7,40.0,5.714285714285714,14.0,8.75,26.261160714285715,18.503124999999997,33.34791666666666,30.762500000000003,79.15922619047618,66.75,92.98958333333331,92.98958333333331,1.3414419642857145,1.2884375,1.40525,1.3808958333333332,7.098660714285715,4.116666666666666,9.385416666666668,7.723958333333333,0.32475,0.221,0.221,1.65875,0.99275,0.007
2003-04,2003,2004,10,17,4,January,1,2004,2,C,1,2004-01-10,2004-01-04,2004-01-10,7,12.5,1.7857142857142858,12.5,0.0,3.9180059523809527,-19.60625,32.13229166666667,-18.413541666666667,74.80059523809523,62.020833333333336,90.36458333333331,70.19791666666666,1.4144092261904764,1.2767916666666663,1.4845000000000002,1.4845000000000002,6.819791666666666,4.6625,8.986458333333333,5.58125,0.003,0.002,0.0,2.062,0.94,0.0
2003-04,2003,2004,11,18,4,January,1,2004,3,C,1,2004-01-17,2004-01-11,2004-01-17,7,0.0,0.0,0.0,0.0,-4.403869047619048,-19.023958333333333,14.941666666666666,2.234375,72.23363095238095,64.85416666666667,82.69791666666667,73.28125,1.6528511904761902,1.4893125,1.81903125,1.81903125,7.639583333333333,4.519791666666666,12.925,7.586458333333334,0.0,0.0,0.0,2.296,0.73875,0.07
2003-04,2003,2004,12,19,4,January,1,2004,4,B,2,2004-01-24,2004-01-18,2004-01-24,7,0.0,0.0,0.0,0.0,4.192857142857143,-9.961458333333333,14.622916666666669,-9.961458333333333,73.31398809523809,65.98958333333334,79.61458333333334,68.97916666666667,1.9054866071428571,1.83278125,1.93746875,1.9120729166666668,7.788541666666667,5.644791666666666,10.327083333333334,7.1395833333333325,0.001,0.001,0.0,1.9377499999999999,0.77525,0.0
2003-04,2003,2004,13,21,5,February,2,2004,1,B,2,2004-02-07,2004-02-01,2004-02-07,7,4.0,0.5714285714285714,2.5,2.5,16.42752976190476,9.588541666666666,25.238541666666663,25.238541666666663,80.34672619047618,72.55208333333333,85.55208333333333,85.55208333333333,2.140571428571428,1.975375,2.44278125,2.44278125,6.681994047619049,3.0229166666666663,9.616666666666667,6.738541666666667,0.014,0.01,0.01,6.8774999999999995,3.0885,1.286
2003-04,2003,2004,14,22,5,February,2,2004,2,A,3,2004-02-14,2004-02-08,2004-02-14,7,2.75,0.39285714285714285,1.75,0.0,16.01964285714286,5.195833333333334,26.9375,22.21666666666667,73.34672619047618,68.33333333333334,77.10416666666667,73.53125,2.3033437500000002,2.1883229166666665,2.4257291666666667,2.1883229166666665,8.261160714285714,4.375,10.542708333333334,9.9125,0.001,0.001,0.0,1.0445,0.32725,0.201
2003-04,2003,2004,15,23,5,February,2,2004,3,A,3,2004-02-21,2004-02-15,2004-02-21,7,8.0,1.1428571428571428,5.25,5.25,11.240029761904761,-3.98125,28.6875,28.6875,71.91517857142858,60.76041666666667,85.07291666666666,85.07291666666666,2.1083541666666665,2.043739583333333,2.1655,2.0870625,5.380803571428571,3.3604166666666666,8.283333333333333,8.283333333333333,0.0,0.0,0.0,1.7805000000000002,1.6142500000000002,1.6142500000000002
2003-04,2003,2004,16,24,5,February,2,2004,4,A,3,2004-02-28,2004-02-22,2004-02-28,7,6.5,0.9285714285714286,5.0,5.0,16.34955357142857,10.103125,26.609375,20.916666666666664,71.71428571428571,58.333333333333336,87.51041666666667,64.82291666666667,2.0548482142857143,1.983458333333333,2.1141875,1.983458333333333,6.066071428571428,4.682291666666667,7.330208333333333,5.053125,0.0,0.0,0.0,0.7010000000000001,0.6032500000000001,0.0
2003-04,2003,2004,17,25,5,February,2,2004,5,B,2,2004-03-06,2004-02-29,2004-03-06,7,104.5,14.928571428571429,21.25,21.25,33.559375,26.61875,39.58645833333333,39.58645833333333,82.76636904761905,73.52083333333333,91.375,91.375,1.7016919642857142,1.4565520833333334,1.9587291666666664,1.4565520833333334,6.827232142857143,3.2375,9.975,9.429166666666667,0.53375,0.216,0.09275,0.4025,0.16625,0.02775
2003-04,2003,2004,18,26,6,March,3,2004,1,C,1,2004-03-06,2004-02-29,2004-03-06,7,104.5,14.928571428571429,21.25,21.25,33.559375,26.61875,39.58645833333333,39.58645833333333,82.76636904761905,73.52083333333333,91.375,91.375,1.7016919642857142,1.4565520833333334,1.9587291666666664,1.4565520833333334,6.827232142857143,3.2375,9.975,9.429166666666667,0.53375,0.216,0.09275,0.4025,0.16625,0.02775
2003-04,2003,2004,19,27,6,March,3,2004,2,B,2,2004-03-13,2004-03-07,2004-03-13,7,31.5,4.5,7.0,0.0,25.44241071428571,21.29375,29.185416666666665,21.29375,73.99404761904762,68.72916666666667,78.90625,68.72916666666667,1.4025535714285715,1.3793020833333334,1.4306875,1.409375,5.406547619047619,2.439583333333333,11.1625,11.1625,0.038,0.033,0.0,1.8129999999999997,0.4515,0.32075
2003-04,2003,2004,20,28,6,March,3,2004,3,A,3,2004-03-20,2004-03-14,2004-03-20,7,26.0,3.7142857142857144,10.75,6.25,22.148958333333333,19.420833333333334,30.29895833333333,21.734375,65.8690476190476,49.01041666666667,72.39583333333333,67.64583333333333,1.4966190476190475,1.40525,1.5843645833333333,1.5843645833333333,6.323660714285714,3.854166666666667,12.063541666666666,6.216666666666667,0.026000000000000002,0.017,0.017,2.778,1.06325,0.524
2003-04,2003,2004,21,29,6,March,3,2004,4,C,1,2004-03-27,2004-03-21,2004-03-27,7,81.0,11.571428571428571,21.75,21.75,28.304464285714285,10.5125,43.465625,41.29270833333334,75.85565476190474,60.0,93.09375,93.09375,1.5781473214285715,1.086125,1.733291666666667,1.086125,7.7662202380952365,4.745833333333334,11.363541666666666,6.947916666666666,0.53625,0.388,0.388,2.4105,1.5395,0.0
2003-04,2003,2004,22,31,7,April,4,2004,1,C,1,2004-04-03,2004-03-28,2004-04-03,7,117.75,16.821428571428573,19.25,19.25,35.53660714285714,33.85520833333333,36.631249999999994,35.740624999999994,80.8139880952381,58.739583333333336,96.46875,88.90625,0.6966845238095238,0.5282916666666667,0.9401354166666668,0.5282916666666667,5.748958333333333,2.080208333333333,7.795833333333333,2.080208333333333,1.08575,0.432,0.0,0.93075,0.93075,0.0
2003-04,2003,2004,23,32,7,April,4,2004,2,C,1,2004-04-10,2004-04-04,2004-04-10,7,68.0,9.714285714285714,19.25,8.75,29.438988095238095,22.532291666666666,34.38645833333334,29.30625,67.42261904761905,50.48958333333333,92.59375,65.92708333333333,0.5150431547619048,0.4560520833333333,0.5691875,0.46775,7.937946428571428,3.99375,13.239583333333332,7.877083333333333,0.2509999999999999,0.2339999999999999,0.0,2.06525,1.68325,0.077
2003-04,2003,2004,24,33,7,April,4,2004,3,C,1,2004-04-17,2004-04-11,2004-04-17,7,107.5,15.357142857142858,20.25,20.25,35.367559523809526,30.547916666666666,42.97708333333333,42.97708333333333,68.45386904761905,50.770833333333336,98.07291666666669,62.885416666666664,0.39101785714285714,0.2715104166666667,0.47096875,0.2715104166666667,5.921726190476191,3.0833333333333335,9.170833333333334,5.220833333333333,0.69225,0.3092499999999999,0.16775,1.392,1.392,0.0
2003-04,2003,2004,25,34,7,April,4,2004,4,D,0,2004-04-24,2004-04-18,2004-04-24,7,154.0,22.0,24.0,21.25,46.19910714285714,41.161458333333336,55.655208333333334,41.161458333333336,70.28422619047618,63.05208333333333,81.98958333333333,72.625,0.027944940476190457,0.0,0.1278229166666666,0.0,8.649255952380951,3.628125,11.441666666666666,10.063541666666666,0.6629999999999999,0.21225,0.10525,0.0,0.0,0.0
2003-04,2003,2004,26,36,8,May,5,2004,1,D,0,2004-05-01,2004-04-25,2004-05-01,7,147.25,21.035714285714285,24.0,24.0,46.75877976190476,35.36666666666667,61.896875,61.896875,66.42113095238095,36.416666666666664,94.11458333333331,68.75,0.0010803571428571429,0.0,0.00446875,0.0,7.26830357142857,5.00625,8.998958333333333,6.878125,0.519,0.346,0.014,0.13925,0.13925,0.0
2003-04,2003,2004,27,37,8,May,5,2004,2,D,0,2004-05-08,2004-05-02,2004-05-08,7,146.75,20.964285714285715,24.0,20.25,45.927083333333336,35.634375,61.97708333333333,39.515625,72.43005952380952,45.4375,86.61458333333333,45.4375,0.06818452380952378,0.0,0.2059687499999999,0.0,7.3827380952380945,4.835416666666667,9.769791666666666,5.207291666666666,0.5320000000000001,0.18075,0.0,3.08025,3.08025,0.0
2002-03,2002,2003,1,5,1,October,10,2002,5,D,0,2002-11-02,2002-10-27,2002-11-02,7,56.25,8.035714285714286,18.0,0.0,28.384077380952387,19.471875,35.87916666666666,19.471875,76.64583333333334,62.635416666666664,91.65625,67.58333333333334,0.1539717261904762,0.12996875,0.2158333333333333,0.2158333333333333,5.849553571428571,3.196875,9.377083333333331,9.377083333333331,0.133,0.06,0.002,1.301,0.93925,0.25725
2002-03,2002,2003,2,6,2,November,11,2002,1,C,1,2002-11-02,2002-10-27,2002-11-02,7,56.25,8.035714285714286,18.0,0.0,28.384077380952387,19.471875,35.87916666666666,19.471875,76.64583333333334,62.635416666666664,91.65625,67.58333333333334,0.1539717261904762,0.12996875,0.2158333333333333,0.2158333333333333,5.849553571428571,3.196875,9.377083333333331,9.377083333333331,0.133,0.06,0.002,1.301,0.93925,0.25725
2002-03,2002,2003,3,7,2,November,11,2002,2,C,1,2002-11-09,2002-11-03,2002-11-09,7,59.75,8.535714285714286,20.25,20.25,26.80252976190476,17.91875,38.43020833333333,38.43020833333333,77.83035714285714,59.625,89.53125,83.58333333333334,0.36575744047619047,0.21109375,0.5300833333333334,0.4061145833333333,6.236607142857143,3.466666666666667,9.288541666666667,6.636458333333334,0.112,0.08,0.011,4.70525,2.5165,0.0
2002-03,2002,2003,4,8,2,November,11,2002,3,D,0,2002-11-16,2002-11-10,2002-11-16,7,135.0,19.285714285714285,24.0,4.5,40.347321428571426,26.609375,55.416666666666664,26.609375,84.10119047619047,56.291666666666664,96.13541666666666,56.291666666666664,0.03406994047619047,0.0,0.1879583333333333,0.0295625,6.413541666666667,3.26875,10.31875,6.557291666666667,0.8282499999999999,0.3795,0.0,0.38775000000000004,0.2215,0.2215
2002-03,2002,2003,5,9,2,November,11,2002,4,C,1,2002-11-23,2002-11-17,2002-11-23,7,61.75,8.821428571428571,18.5,8.25,29.501785714285713,23.09583333333333,34.40833333333333,29.327083333333334,86.94047619047618,77.85416666666667,96.01041666666666,90.69791666666669,0.5046636904761904,0.2019166666666667,0.6379895833333333,0.5431250000000001,6.9196428571428585,3.863541666666667,9.8125,9.8125,0.6837499999999999,0.39075,0.39075,12.598500000000001,4.597,4.597
2002-03,2002,2003,6,10,2,November,11,2002,5,B,2,2002-11-30,2002-11-24,2002-11-30,7,22.25,3.1785714285714284,8.25,8.25,22.082142857142856,10.991666666666667,30.1375,30.1375,84.19494047619047,74.47916666666666,89.03125,86.625,0.7781770833333334,0.698125,0.9275833333333332,0.9275833333333332,6.387053571428572,3.8020833333333335,9.13125,7.934375,0.046,0.023,0.023,3.36875,1.29025,0.56025
2002-03,2002,2003,7,11,3,December,12,2002,1,B,2,2002-12-07,2002-12-01,2002-12-07,7,0.75,0.10714285714285714,0.75,0.0,12.65982142857143,5.95,20.75,18.817708333333336,77.88988095238095,74.47916666666667,82.54166666666666,74.47916666666667,1.0307142857142857,0.9593125,1.06521875,1.06521875,7.055208333333333,3.9166666666666665,9.863541666666666,8.032291666666666,0.003,0.003,0.0,2.0522500000000004,1.07725,0.0
2002-03,2002,2003,8,12,3,December,12,2002,2,A,3,2002-12-14,2002-12-08,2002-12-14,7,28.75,4.107142857142857,15.75,15.75,19.75848214285714,1.4645833333333331,31.879166666666663,31.879166666666663,80.72767857142857,65.10416666666667,93.10416666666666,93.10416666666666,1.1485565476190476,1.0569375,1.3071979166666663,1.3071979166666663,5.7406250000000005,3.06875,8.946875,6.257291666666667,0.18025,0.17825,0.17825,5.612,2.64625,2.117
2002-03,2002,2003,9,13,3,December,12,2002,3,B,2,2002-12-21,2002-12-15,2002-12-21,7,29.25,4.178571428571429,17.5,3.5,21.194196428571427,9.495833333333334,36.37291666666667,27.666666666666664,80.22916666666667,66.66666666666667,92.14583333333331,82.26041666666667,1.2895223214285714,1.0985625,1.351875,1.0985625,6.751488095238096,3.1229166666666663,9.185416666666669,8.589583333333334,0.34975,0.34575,0.003,0.961,0.45125,0.19475
2002-03,2002,2003,10,14,3,December,12,2002,4,A,3,2002-12-28,2002-12-22,2002-12-28,7,7.5,1.0714285714285714,4.75,0.0,19.501488095238095,12.470833333333331,27.873958333333334,16.50625,79.15922619047619,74.58333333333334,83.71875,83.71875,1.226501488095238,1.08515625,1.3918437499999998,1.37675,7.572916666666667,4.2,11.010416666666666,4.2,0.005,0.003,0.0,3.55225,1.573,0.0
2002-03,2002,2003,11,16,4,January,1,2003,1,A,3,2003-01-04,2002-12-29,2003-01-04,7,14.5,2.0714285714285716,7.75,0.0,19.420089285714287,11.776041666666666,29.319791666666667,19.96666666666667,80.3065476190476,72.65625,87.33333333333333,84.16666666666667,1.3867247023809524,1.2709479166666666,1.6752916666666668,1.6752916666666668,6.7,5.157291666666667,8.709375,6.775,0.31675000000000003,0.29175,0.0,7.172,5.691,5.691
2002-03,2002,2003,12,17,4,January,1,2003,2,A,3,2003-01-11,2003-01-05,2003-01-11,7,0.0,0.0,0.0,0.0,12.786607142857141,4.982291666666667,17.58125,4.982291666666667,81.98958333333333,72.95833333333334,87.46875,72.95833333333334,2.0132499999999998,1.89365625,2.17890625,2.17890625,4.791071428571428,3.246875,7.182291666666666,6.4,0.001,0.001,0.0,3.4300000000000006,1.1955,0.44275
2002-03,2002,2003,13,18,4,January,1,2003,3,A,3,2003-01-18,2003-01-12,2003-01-18,7,0.0,0.0,0.0,0.0,3.116517857142857,-8.215625,12.975,-8.215625,75.12797619047619,70.53125,79.15625,70.53125,2.174504464285714,2.153125,2.204875,2.153125,6.05014880952381,3.2822916666666666,7.789583333333334,4.616666666666666,0.0,0.0,0.0,0.9830000000000001,0.278,0.0
2002-03,2002,2003,14,19,4,January,1,2003,4,B,2,2003-01-25,2003-01-19,2003-01-25,7,0.0,0.0,0.0,0.0,-3.2062500000000003,-11.39375,5.490625,1.459375,71.50297619047619,65.125,75.36458333333333,74.34375,2.1326205357142856,2.11625,2.149,2.11625,8.11547619047619,5.73125,11.16875,5.73125,0.0,0.0,0.0,0.425,0.369,0.0
2002-03,2002,2003,15,21,5,February,2,2003,1,A,3,2003-02-01,2003-01-26,2003-02-01,7,4.0,0.5714285714285714,3.75,3.75,8.523660714285715,-10.377083333333331,24.990625,24.990625,77.90327380952381,67.38541666666667,88.94791666666667,88.94791666666667,2.1771011904761908,2.11075,2.224958333333334,2.11075,5.28690476190476,3.5822916666666664,8.486458333333333,3.675,0.0,0.0,0.0,1.645,0.7595000000000001,0.174
2002-03,2002,2003,16,22,5,February,2,2003,2,A,3,2003-02-08,2003-02-02,2003-02-08,7,8.0,1.1428571428571428,6.0,0.0,16.78794642857143,4.664583333333334,27.91979166666667,7.057291666666666,76.89583333333334,64.77083333333333,91.59375,69.95833333333333,2.2186250000000003,2.1237916666666665,2.28575,2.2582500000000003,8.439880952380951,5.458333333333334,13.220833333333331,6.75,0.184,0.184,0.0,5.135750000000001,2.63875,0.0
2002-03,2002,2003,17,23,5,February,2,2003,3,B,2,2003-02-15,2003-02-09,2003-02-15,7,0.0,0.0,0.0,0.0,0.5251488095238095,-13.542708333333334,14.629166666666666,-13.542708333333334,68.34672619047619,63.88541666666667,73.91666666666667,64.1875,2.3372217261904766,2.2234375,2.44225,2.426625,6.805357142857142,5.175,8.502083333333333,5.669791666666667,0.0,0.0,0.0,1.9855,0.8560000000000001,0.0
2002-03,2002,2003,18,24,5,February,2,2003,4,B,2,2003-02-22,2003-02-16,2003-02-22,7,28.75,4.107142857142857,10.0,10.0,15.223511904761905,-14.245833333333334,30.246875,30.246875,74.32738095238095,61.885416666666664,81.61458333333333,79.95833333333333,2.439590773809524,2.32703125,2.5460416666666665,2.32703125,5.17797619047619,2.548958333333333,7.532291666666667,4.315625,0.027,0.027,0.027,2.3979999999999997,1.1235,1.1235
2002-03,2002,2003,19,26,6,March,3,2003,1,B,2,2003-03-01,2003-02-23,2003-03-01,7,20.0,2.857142857142857,16.0,4.0,11.778571428571427,-3.4562500000000003,31.883333333333333,20.285416666666663,70.2485119047619,60.854166666666664,89.80208333333333,70.07291666666667,2.429900297619048,2.3747083333333334,2.464375,2.3747083333333334,5.7250000000000005,2.9604166666666667,9.545833333333334,2.9604166666666667,0.2795,0.2795,0.0,2.6625000000000005,2.2117500000000003,0.0
2002-03,2002,2003,20,27,6,March,3,2003,2,B,2,2003-03-08,2003-03-02,2003-03-08,7,21.25,3.0357142857142856,7.5,5.25,14.548809523809524,-0.6739583333333334,29.021875,23.238541666666663,71.90625,57.6875,89.64583333333333,68.80208333333334,2.455604166666667,2.37903125,2.5186875,2.4904479166666667,7.298363095238096,5.0625,11.808333333333334,6.888541666666667,0.13025,0.09025,0.0,3.8072500000000002,1.6495,0.181
2002-03,2002,2003,21,28,6,March,3,2003,3,B,2,2003-03-15,2003-03-09,2003-03-15,7,21.75,3.107142857142857,9.5,5.0,13.876339285714284,2.494791666666667,26.126041666666666,16.65625,68.2544642857143,62.94791666666667,74.40625,71.48958333333334,2.500764880952381,2.4889375,2.5116666666666667,2.503697916666667,7.308630952380952,3.3916666666666666,11.648958333333333,3.3916666666666666,0.036000000000000004,0.028,0.0,2.44925,1.195,0.3945
2002-03,2002,2003,22,29,6,March,3,2003,4,C,1,2003-03-22,2003-03-16,2003-03-22,7,97.0,13.857142857142858,20.25,18.5,32.584226190476194,22.8125,40.31458333333333,36.265625,78.91517857142857,63.375,90.625,90.625,2.103465773809524,1.7893854166666667,2.4948541666666664,1.7893854166666667,5.311458333333333,2.428125,7.247916666666667,2.428125,0.6645000000000001,0.56525,0.019,0.0,0.0,0.0
2002-03,2002,2003,23,30,6,March,3,2003,5,C,1,2003-03-29,2003-03-23,2003-03-29,7,118.75,16.964285714285715,24.0,24.0,36.99940476190476,32.545833333333334,44.82604166666667,44.82604166666667,79.69047619047618,67.90625,89.41666666666667,80.66666666666667,1.3560729166666665,0.9718854166666666,1.696625,0.9718854166666666,6.333779761904762,3.669791666666667,11.766666666666667,11.766666666666667,0.653,0.392,0.392,0.0555,0.0555,0.0
2002-03,2002,2003,24,31,7,April,4,2003,1,B,2,2003-04-05,2003-03-30,2003-04-05,7,26.75,3.8214285714285716,12.0,0.0,24.377678571428568,15.242708333333333,32.03333333333333,22.894791666666663,77.12351190476191,60.322916666666664,90.89583333333331,81.67708333333333,1.10534375,0.7915625,1.48359375,1.48359375,6.02202380952381,3.0322916666666666,10.539583333333333,8.746875,0.28225,0.2045,0.06075,9.42725,3.101,3.101
2002-03,2002,2003,25,32,7,April,4,2003,2,C,1,2003-04-12,2003-04-06,2003-04-12,7,53.0,7.571428571428571,19.75,19.75,27.81532738095238,17.1125,38.014583333333334,38.014583333333334,72.74255952380953,59.583333333333336,85.46875,73.72916666666667,1.572063988095238,1.3685,1.6488854166666669,1.3685,5.391964285714286,2.2125,11.379166666666666,6.696875,0.07175,0.053,0.053,0.937,0.56175,0.0
2002-03,2002,2003,26,33,7,April,4,2003,3,C,1,2003-04-19,2003-04-13,2003-04-19,7,106.5,15.214285714285714,24.0,20.0,36.053273809523816,25.06458333333333,49.271875,40.359375,60.5625,36.9375,77.21875,74.91666666666667,0.8078258928571428,0.49509375,1.2233333333333334,0.49509375,7.367708333333332,4.816666666666666,9.564583333333331,4.816666666666666,0.10575,0.08675,0.0,0.42824999999999996,0.37925,0.0
2002-03,2002,2003,27,34,7,April,4,2003,4,D,0,2003-04-26,2003-04-20,2003-04-26,7,139.25,19.892857142857142,24.0,19.75,40.46964285714286,31.383333333333333,50.19895833333334,36.39270833333333,75.62648809523809,53.802083333333336,93.21875,87.23958333333334,0.1543988095238095,0.03721875,0.29225,0.1584270833333333,7.045238095238093,5.289583333333333,10.379166666666666,6.557291666666667,0.78075,0.36,0.36,2.53825,2.2132500000000004,0.0
2002-03,2002,2003,28,36,8,May,5,2003,1,D,0,2003-05-03,2003-04-27,2003-05-03,7,155.5,22.214285714285715,24.0,20.75,45.81607142857143,40.35208333333333,51.204166666666666,40.35208333333333,72.31398809523809,54.614583333333336,99.125,69.77083333333334,0.014680059523809515,0.0,0.0762916666666666,0.0,6.790327380952381,4.484375,9.16875,7.739583333333334,1.2765,0.899,0.0,0.0,0.0,0.0
2002-03,2002,2003,29,37,8,May,5,2003,2,D,0,2003-05-10,2003-05-04,2003-05-10,7,159.0,22.714285714285715,24.0,22.0,46.90877976190476,44.108333333333334,50.59791666666666,44.94479166666667,69.98363095238095,56.10416666666667,88.625,69.09375,0.0,0.0,0.0,0.0,5.02797619047619,3.0229166666666667,8.485416666666666,5.358333333333333,0.226,0.12,0.0,0.0,0.0,0.0
2002-03,2002,2003,30,38,8,May,5,2003,3,D,0,2003-05-17,2003-05-11,2003-05-17,7,165.0,23.571428571428573,24.0,22.75,47.215178571428574,44.9,50.325,47.248958333333334,79.19791666666667,64.90625,94.89583333333334,64.90625,0.0,0.0,0.0,0.0,5.4297619047619055,3.0895833333333336,8.017708333333333,4.73125,1.151,0.5075,0.0,0.0,0.0,0.0
2002-03,2002,2003,31,39,8,May,5,2003,4,D,0,2003-05-24,2003-05-18,2003-05-24,7,167.0,23.857142857142858,24.0,24.0,52.90446428571429,47.75729166666667,60.91770833333333,47.815625,67.78422619047619,58.208333333333336,85.95833333333334,85.95833333333334,0.0,0.0,0.0,0.0,4.865922619047619,2.2979166666666666,7.659375,6.117708333333333,0.31475,0.21675,0.092,0.0,0.0,0.0
2001-02,2001,2002,1,7,2,November,11,2001,2,D,0,2001-11-10,2001-11-04,2001-11-10,7,117.5,16.785714285714285,22.5,8.0,35.15074404761905,30.664583333333333,41.190625,30.664583333333333,78.23809523809523,61.96875,92.39583333333331,80.61458333333334,0.035504464285714285,0.0,0.05878125,0.0495,8.14642857142857,4.565625,11.698958333333334,5.369791666666666,0.55625,0.3145,0.056,1.1955,0.8425,0.05525
2001-02,2001,2002,2,8,2,November,11,2001,3,D,0,2001-11-17,2001-11-11,2001-11-17,7,86.5,12.357142857142858,23.0,10.25,33.19717261904762,25.60625,46.38854166666667,29.805208333333333,74.96577380952381,53.604166666666664,88.20833333333333,53.604166666666664,0.05794047619047619,0.0,0.09025,0.0,6.695982142857142,4.545833333333333,9.580208333333331,4.758333333333334,0.23725,0.1495,0.0,0.7012499999999999,0.46525,0.0
2001-02,2001,2002,3,9,2,November,11,2001,4,D,0,2001-11-24,2001-11-18,2001-11-24,7,100.75,14.392857142857142,20.5,20.25,34.946875,27.514583333333334,41.85520833333334,36.421875,75.49404761904762,61.833333333333336,92.67708333333334,92.67708333333334,0.001424107142857143,0.0,0.00515625,0.0,6.538988095238095,4.611458333333333,9.782291666666666,7.791666666666667,0.21375,0.21075,0.003,0.0837499999999999,0.0837499999999999,0.0
2001-02,2001,2002,4,10,2,November,11,2001,5,D,0,2001-12-01,2001-11-25,2001-12-01,7,147.5,21.071428571428573,24.0,24.0,41.27038690476191,30.61875,47.38854166666667,46.7375,91.89732142857143,86.80208333333334,99.82291666666669,91.70833333333331,0.020663690476190443,0.0,0.0772916666666666,0.0213124999999999,6.80327380952381,3.111458333333333,11.854166666666666,8.145833333333334,1.3319999999999999,0.35175,0.1805,1.27575,1.26175,0.0
2001-02,2001,2002,5,11,3,December,12,2001,1,D,0,2001-12-01,2001-11-25,2001-12-01,7,147.5,21.071428571428573,24.0,24.0,41.27038690476191,30.61875,47.38854166666667,46.7375,91.89732142857143,86.80208333333334,99.82291666666669,91.70833333333331,0.020663690476190443,0.0,0.0772916666666666,0.0213124999999999,6.80327380952381,3.111458333333333,11.854166666666666,8.145833333333334,1.3319999999999999,0.35175,0.1805,1.27575,1.26175,0.0
2001-02,2001,2002,6,12,3,December,12,2001,2,D,0,2001-12-08,2001-12-02,2001-12-08,7,122.25,17.464285714285715,24.0,2.75,38.207142857142856,26.601041666666667,49.53854166666667,26.601041666666667,75.38244047619047,55.96875,90.79166666666666,63.708333333333336,0.0,0.0,0.0,0.0,6.34672619047619,3.926041666666667,9.740625,4.635416666666667,0.2909999999999999,0.143,0.0,0.0,0.0,0.0
2001-02,2001,2002,7,13,3,December,12,2001,3,D,0,2001-12-15,2001-12-09,2001-12-15,7,61.0,8.714285714285714,20.5,6.0,29.70565476190476,25.316666666666663,37.884375,26.671875,84.9940476190476,72.625,94.38541666666666,85.28125,0.09201190476190473,0.0398125,0.2294375,0.2294375,5.7840773809523816,3.45,8.620833333333334,7.789583333333333,0.36224999999999996,0.23475,0.07475,4.2465,3.1492500000000003,3.1492500000000003
2001-02,2001,2002,8,14,3,December,12,2001,4,C,1,2001-12-22,2001-12-16,2001-12-22,7,9.75,1.3928571428571428,4.75,0.0,21.816666666666666,15.628125,28.016666666666666,16.83020833333333,85.56845238095238,79.5625,91.83333333333331,81.26041666666666,0.5965639880952381,0.2879375,0.812,0.812,6.737946428571428,5.043749999999999,8.509375,8.11875,0.016,0.016,0.0,7.1815000000000015,2.80675,0.105
2001-02,2001,2002,9,15,3,December,12,2001,5,C,1,2001-12-29,2001-12-23,2001-12-29,7,12.5,1.7857142857142858,11.25,0.0,17.245535714285715,12.1875,30.24583333333333,16.881249999999998,81.97321428571429,78.0625,87.8125,79.86458333333334,0.8443229166666667,0.8106666666666666,0.8665,0.8665,5.396428571428571,4.077083333333333,7.853125,7.853125,0.063,0.063,0.0,1.6694999999999998,1.00775,0.278
2001-02,2001,2002,10,16,4,January,1,2002,1,B,2,2002-01-05,2001-12-30,2002-01-05,7,0.5,0.07142857142857142,0.5,0.5,16.00029761904762,9.990625,21.201041666666665,21.201041666666665,80.09077380952381,76.98958333333334,85.70833333333333,85.70833333333333,0.9670089285714285,0.88403125,0.997875,0.9928854166666669,7.538095238095238,5.463541666666667,9.594791666666666,5.463541666666667,0.003,0.002,0.0,1.944,0.74075,0.2229999999999999
2001-02,2001,2002,11,17,4,January,1,2002,2,A,3,2002-01-12,2002-01-06,2002-01-12,7,30.0,4.285714285714286,14.0,1.25,23.78675595238095,9.664583333333336,31.68125,23.99791666666667,86.7172619047619,78.72916666666666,93.46875,84.09375,1.2706383928571428,1.0044479166666669,1.38875,1.38875,6.328273809523809,5.179166666666666,7.701041666666667,7.120833333333334,0.10700000000000001,0.067,0.001,7.164249999999999,2.896,0.5325
